mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg__regressor__learning_rate,param_reg__regressor__max_depth,param_reg__regressor__max_features,param_reg__regressor__min_samples_leaf,param_reg__regressor__n_estimators,param_reg__regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
70.89078869819642,0.919796434714477,0.23822460174560547,0.019930235801087607,0.02902953375316263,3,,2,955,0.9848747353910473,"{'reg__regressor__learning_rate': np.float64(0.02902953375316263), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 2, 'reg__regressor__n_estimators': 955, 'reg__regressor__subsample': np.float64(0.9848747353910473)}",-0.1340478687149912,-0.11258814288059049,-0.16371607862033602,-0.12681727380147625,-0.1122483762405244,-0.12988354805158367,0.01887598502799,22
6.6851029872894285,0.4045385238300655,0.20484328269958496,0.01464149358787391,0.09938961705375797,3,log2,4,695,0.9611334621695379,"{'reg__regressor__learning_rate': np.float64(0.09938961705375797), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 4, 'reg__regressor__n_estimators': 695, 'reg__regressor__subsample': np.float64(0.9611334621695379)}",-0.13556387585571886,-0.11820496018360077,-0.16279306684684677,-0.1266457638977363,-0.11192556011080015,-0.13102664537894057,0.01776587282121305,32
52.8056526184082,1.1696768775928008,0.24591856002807616,0.052548572373146384,0.07630589204838625,4,,2,616,0.8202336274218451,"{'reg__regressor__learning_rate': np.float64(0.07630589204838625), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 2, 'reg__regressor__n_estimators': 616, 'reg__regressor__subsample': np.float64(0.8202336274218451)}",-0.1340342996788107,-0.11636387142977267,-0.16312220922844614,-0.12148831151479765,-0.11635642384921051,-0.13027302314020756,0.017649496442285594,25
22.462328147888183,1.8730311173386223,0.26703629493713377,0.06569680769388564,0.052884649621416174,2,,5,464,0.7539091016852985,"{'reg__regressor__learning_rate': np.float64(0.052884649621416174), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 5, 'reg__regressor__n_estimators': 464, 'reg__regressor__subsample': np.float64(0.7539091016852985)}",-0.12819865838537445,-0.11951477454025729,-0.1697922923932836,-0.12835098603337305,-0.1205518882347414,-0.13328171991740595,0.018626588272554097,42
9.383165073394775,1.2323208939161463,0.22867774963378906,0.04440757404007637,0.04270713002891023,2,log2,3,898,0.9267143359619043,"{'reg__regressor__learning_rate': np.float64(0.04270713002891023), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 3, 'reg__regressor__n_estimators': 898, 'reg__regressor__subsample': np.float64(0.9267143359619043)}",-0.1318908226657408,-0.11865559967188019,-0.15842515344248786,-0.12728720201122873,-0.10917154678625532,-0.12908606491551858,0.016596790815689075,18
9.015010929107666,0.7012935682726485,0.21361870765686036,0.027506965743099368,0.07384274540982864,2,log2,5,889,0.8396164321360682,"{'reg__regressor__learning_rate': np.float64(0.07384274540982864), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 5, 'reg__regressor__n_estimators': 889, 'reg__regressor__subsample': np.float64(0.8396164321360682)}",-0.13804232684267742,-0.12452557595624619,-0.16058672651095607,-0.12296860065343213,-0.11096562874328278,-0.1314177717413189,0.016922728270987203,34
35.51002140045166,1.8832289725745064,0.25051031112670896,0.0482470270136305,0.024614649114162813,4,,4,432,0.7658895875715059,"{'reg__regressor__learning_rate': np.float64(0.024614649114162813), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 4, 'reg__regressor__n_estimators': 432, 'reg__regressor__subsample': np.float64(0.7658895875715059)}",-0.1322050079131227,-0.11501449489237735,-0.16898559340740565,-0.12522748718514004,-0.11117077514708196,-0.13052067170902554,0.020616813568259864,28
9.29369077682495,0.802087615342514,0.23549795150756836,0.07439700072459256,0.03491574219438685,2,log2,4,946,0.8680537312904874,"{'reg__regressor__learning_rate': np.float64(0.03491574219438685), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 4, 'reg__regressor__n_estimators': 946, 'reg__regressor__subsample': np.float64(0.8680537312904874)}",-0.1358565764203523,-0.12078712252350315,-0.15743843067292165,-0.1282456969337428,-0.10893496786860922,-0.1302525588838258,0.016239078203844612,24
5.780016040802002,0.5603634570769856,0.22455277442932128,0.04264189843163784,0.02477949251025492,3,log2,1,404,0.8903192993923741,"{'reg__regressor__learning_rate': np.float64(0.02477949251025492), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 404, 'reg__regressor__subsample': np.float64(0.8903192993923741)}",-0.13949515624526163,-0.12250373655154341,-0.16025712840236636,-0.1400015685255793,-0.1151493343791243,-0.135481384820775,0.01569835355415139,46
8.530320024490356,0.8786120536524205,0.3048428535461426,0.06347960620387083,0.07960843214434572,4,log2,1,606,0.8568852545896374,"{'reg__regressor__learning_rate': np.float64(0.07960843214434572), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 606, 'reg__regressor__subsample': np.float64(0.8568852545896374)}",-0.13533083876835886,-0.11584195765419483,-0.15664302332375546,-0.12609605714816743,-0.11532521041963546,-0.1298474174628224,0.0152917788941321,21
9.912299489974975,0.8175562158477637,0.24955668449401855,0.061862113218616184,0.020931961193934714,2,log2,1,963,0.8908188929940959,"{'reg__regressor__learning_rate': np.float64(0.020931961193934714), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 963, 'reg__regressor__subsample': np.float64(0.8908188929940959)}",-0.13788961488410023,-0.11907804399715909,-0.1572134565276493,-0.13487518545150137,-0.11562869199694982,-0.13293699857147195,0.014894827867354424,41
9.701168060302734,0.32886037857473344,0.2249619960784912,0.03795684062626408,0.06954192495147174,2,log2,5,1054,0.9388877846357622,"{'reg__regressor__learning_rate': np.float64(0.06954192495147174), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 5, 'reg__regressor__n_estimators': 1054, 'reg__regressor__subsample': np.float64(0.9388877846357622)}",-0.1386906451864486,-0.12459926935553915,-0.16265756020909358,-0.12204708184770194,-0.11062513559422815,-0.13172393843860228,0.01786049217261427,36
6.038343811035157,0.609823688280463,0.2011241912841797,0.012318670696915812,0.030134887481562622,4,log2,3,485,0.9701169597538144,"{'reg__regressor__learning_rate': np.float64(0.030134887481562622), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 3, 'reg__regressor__n_estimators': 485, 'reg__regressor__subsample': np.float64(0.9701169597538144)}",-0.13540265624820347,-0.11752280389263317,-0.15762006161136113,-0.126013391324518,-0.11134135526663444,-0.12958005366867004,0.016191931435531205,20
65.26026601791382,1.0145144007449485,0.19056215286254882,0.015806332072555457,0.061216976904399235,3,,5,1045,0.8641336426207276,"{'reg__regressor__learning_rate': np.float64(0.061216976904399235), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 5, 'reg__regressor__n_estimators': 1045, 'reg__regressor__subsample': np.float64(0.8641336426207276)}",-0.13612913145414934,-0.11883282547819267,-0.16987887957818992,-0.12458756891947165,-0.11404530306274846,-0.1326947416985504,0.0200006783687254,38
11.894216108322144,0.20406786534687169,0.2099918842315674,0.04016032149535434,0.02958078500791463,3,sqrt,3,1039,0.9518600387910157,"{'reg__regressor__learning_rate': np.float64(0.02958078500791463), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': 'sqrt', 'reg__regressor__min_samples_leaf': 3, 'reg__regressor__n_estimators': 1039, 'reg__regressor__subsample': np.float64(0.9518600387910157)}",-0.12539512489948526,-0.11230329189300314,-0.16008593486827477,-0.1228642618642699,-0.10365455251608352,-0.12486063320822334,0.019248260888615833,1
9.84508786201477,0.6752713414324425,0.23809361457824707,0.020430875645156936,0.09961495914032616,4,sqrt,1,784,0.8069837906354854,"{'reg__regressor__learning_rate': np.float64(0.09961495914032616), 'reg__regressor__max_depth': 4, 'reg__regressor__max_features': 'sqrt', 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 784, 'reg__regressor__subsample': np.float64(0.8069837906354854)}",-0.136670226339756,-0.11890512934080634,-0.15246801867341941,-0.12739627476733217,-0.10620722169358035,-0.12832937416297885,0.015692805158199003,14
34.00850076675415,5.541087381958441,0.3570408344268799,0.22066311871788247,0.04299168385231097,2,,3,758,0.7911639632857355,"{'reg__regressor__learning_rate': np.float64(0.04299168385231097), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 3, 'reg__regressor__n_estimators': 758, 'reg__regressor__subsample': np.float64(0.7911639632857355)}",-0.1271093278604193,-0.11656106503135874,-0.16614363502463608,-0.12939582469083521,-0.1185433964743967,-0.1315506498163292,0.017971752998451086,35
48.97362756729126,4.43018547493902,0.29414615631103513,0.12120012633657917,0.05207536770221793,3,,1,633,0.8344037928509069,"{'reg__regressor__learning_rate': np.float64(0.05207536770221793), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 633, 'reg__regressor__subsample': np.float64(0.8344037928509069)}",-0.13153054740842793,-0.113720656867868,-0.16432830953902375,-0.12375121693347012,-0.1125952752716208,-0.1291852012040821,0.018891504287823276,19
40.87342572212219,2.744724072001786,0.35586090087890626,0.16895664304467492,0.10833190014748295,3,,4,512,0.7662230617772454,"{'reg__regressor__learning_rate': np.float64(0.10833190014748295), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': None, 'reg__regressor__min_samples_leaf': 4, 'reg__regressor__n_estimators': 512, 'reg__regressor__subsample': np.float64(0.7662230617772454)}",-0.13656982374189205,-0.11974290826540263,-0.1680203315585544,-0.12409798166751945,-0.11540071234382748,-0.1327663515154392,0.01899276516784023,39
10.909029388427735,1.6793644414766107,0.32618260383605957,0.2172103525018988,0.03152206008415612,3,log2,2,786,0.8252195774541924,"{'reg__regressor__learning_rate': np.float64(0.03152206008415612), 'reg__regressor__max_depth': 3, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 2, 'reg__regressor__n_estimators': 786, 'reg__regressor__subsample': np.float64(0.8252195774541924)}",-0.13347518084660254,-0.11470772519923812,-0.1557867460172503,-0.12599360041728822,-0.10884590824536634,-0.12776183214514908,0.016427943751450798,9
7.970413684844971,1.90828173782726,0.3023188591003418,0.14360708305881997,0.03331800450082544,2,log2,1,401,0.8756697558072154,"{'reg__regressor__learning_rate': np.float64(0.03331800450082544), 'reg__regressor__max_depth': 2, 'reg__regressor__max_features': 'log2', 'reg__regressor__min_samples_leaf': 1, 'reg__regressor__n_estimators': 401, 'reg__regressor__subsample': np.float64(0.8756697558072154)}",-0.14685274076230104,-0.12492218024506214,-0.15658627813054293,-0.14106444302128215,-0.1172806514389692,-0.1373412587196315,0.014362190910476816,48
